developername,sourceentitydevelopername,status,targetentitydevelopername,fieldmappings.developername,fieldmappings.sourcefielddevelopername,fieldmappings.targetfielddevelopername
tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B_map_Aderencia_Pagamento_Acelerador_Ponto_1701358212702,tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B__dll,ACTIVE,Aderencia_Pagamento_Acelerador_Ponto__dlm,cod_chav_unic_rgto__c_fieldmap_cod_chav_unic_rgto__c,cod_chav_unic_rgto__c,cod_chav_unic_rgto__c
tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B_map_Aderencia_Pagamento_Acelerador_Ponto_1701358212702,tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B__dll,ACTIVE,Aderencia_Pagamento_Acelerador_Ponto__dlm,KQ_cod_chav_unic_rgto__c_fieldmap_KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c
tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B_map_Aderencia_Pagamento_Acelerador_Ponto_1701358212702,tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B__dll,ACTIVE,Aderencia_Pagamento_Acelerador_Ponto__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B_map_Aderencia_Pagamento_Acelerador_Ponto_1701358212702,tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B__dll,ACTIVE,Aderencia_Pagamento_Acelerador_Ponto__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B_map_Aderencia_Pagamento_Acelerador_Ponto_1701358212702,tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B__dll,ACTIVE,Aderencia_Pagamento_Acelerador_Ponto__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B_map_Aderencia_Pagamento_Acelerador_Ponto_1701358212702,tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B__dll,ACTIVE,Aderencia_Pagamento_Acelerador_Ponto__dlm,ind_ader_pgto_acto__c_fieldmap_ind_ader_pgto_acto__c,ind_ader_pgto_acto__c,ind_ader_pgto_acto__c
tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B_map_Aderencia_Pagamento_Acelerador_Ponto_1701358212702,tbhf9041_ader_pgto_acto_tbhf904_20CFFF4B__dll,ACTIVE,Aderencia_Pagamento_Acelerador_Ponto__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,dat_ulti_aces_mrke__c_fieldmap_dat_ulti_aces_mrke__c,dat_ulti_aces_mrke__c,dat_ulti_aces_mrke__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,ind_aces_mrke_01d_30d__c_fieldmap_ind_aces_mrke_01d_30d__c,ind_aces_mrke_01d_30d__c,ind_aces_mrke_01d_30d__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,qtd_copr_mrke_totl__c_fieldmap_qtd_copr_mrke_totl__c,qtd_copr_mrke_totl__c,qtd_copr_mrke_totl__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,ind_aces_mrke_31d_60d__c_fieldmap_ind_aces_mrke_31d_60d__c,ind_aces_mrke_31d_60d__c,ind_aces_mrke_31d_60d__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,ind_copr_mrke_91d_180d__c_fieldmap_ind_copr_mrke_91d_180d__c,ind_copr_mrke_91d_180d__c,ind_copr_mrke_91d_180d__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,qtd_copr_mrke_365d__c_fieldmap_qtd_copr_mrke_365d__c,qtd_copr_mrke_365d__c,qtd_copr_mrke_365d__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,qtd_copr_mrke_90d__c_fieldmap_qtd_copr_mrke_90d__c,qtd_copr_mrke_90d__c,qtd_copr_mrke_90d__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,cod_chav_unic_rgto__c_fieldmap_cod_chav_unic_rgto__c,cod_chav_unic_rgto__c,cod_chav_unic_rgto__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,KQ_cod_chav_unic_rgto__c_fieldmap_KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,qtd_copr_mrke_60d__c_fieldmap_qtd_copr_mrke_60d__c,qtd_copr_mrke_60d__c,qtd_copr_mrke_60d__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,ind_aces_mrke_61d_90d__c_fieldmap_ind_aces_mrke_61d_90d__c,ind_aces_mrke_61d_90d__c,ind_aces_mrke_61d_90d__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,qtd_copr_mrke_30d__c_fieldmap_qtd_copr_mrke_30d__c,qtd_copr_mrke_30d__c,qtd_copr_mrke_30d__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,dat_ulti_copr_mrke__c_fieldmap_dat_ulti_copr_mrke__c,dat_ulti_copr_mrke__c,dat_ulti_copr_mrke__c
tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1_map_agrg_mrke_1689882680619,tbhf9001_agrg_mrke_tbhf9001_agr_7451E4B1__dll,ACTIVE,agrg_mrke__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,COD_CHAV_UNIC_RGTO__c_fieldmap_COD_CHAV_UNIC_RGTO__c,COD_CHAV_UNIC_RGTO__c,COD_CHAV_UNIC_RGTO__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,KQ_COD_CHAV_UNIC_RGTO__c_fieldmap_KQ_COD_CHAV_UNIC_RGTO__c,KQ_COD_CHAV_UNIC_RGTO__c,KQ_COD_CHAV_UNIC_RGTO__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,DES_OFRT_IDEA__c_fieldmap_DES_OFRT_IDEA__c,DES_OFRT_IDEA__c,DES_OFRT_IDEA__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,COD_LOGI_CAMP_SZNL__c_fieldmap_COD_LOGI_CAMP_SZNL__c,COD_LOGI_CAMP_SZNL__c,COD_LOGI_CAMP_SZNL__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,COD_CHAV_CORO_CLIE__c_fieldmap_COD_CHAV_CORO_CLIE__c,COD_CHAV_CORO_CLIE__c,COD_CHAV_CORO_CLIE__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,DES_CLSR_TRAD__c_fieldmap_DES_CLSR_TRAD__c,DES_CLSR_TRAD__c,DES_CLSR_TRAD__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,DES_TIPO_VEND_CRUZ__c_fieldmap_DES_TIPO_VEND_CRUZ__c,DES_TIPO_VEND_CRUZ__c,DES_TIPO_VEND_CRUZ__c
tbhf9373_algr_orde_ofrt_map_Algoritmo_Ordem_Oferta_1738706772993,tbhf9373_algr_orde_ofrt__dll,ACTIVE,Algoritmo_Ordem_Oferta__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,cod_agen_cont__c_fieldmap_cod_agen_cont__c,cod_agen_cont__c,cod_agen_cont__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,des_mode_aloc_segu__c_fieldmap_des_mode_aloc_segu__c,des_mode_aloc_segu__c,des_mode_aloc_segu__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,des_perf_aloc_segu__c_fieldmap_des_perf_aloc_segu__c,des_perf_aloc_segu__c,des_perf_aloc_segu__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,cod_chav_unic_rgto__c_fieldmap_cod_chav_unic_rgto__c,cod_chav_unic_rgto__c,cod_chav_unic_rgto__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,KQ_cod_chav_unic_rgto__c_fieldmap_KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,cod_sgto__c_fieldmap_cod_sgto__c,cod_sgto__c,cod_sgto__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,des_funl_cola_cogl__c_fieldmap_des_funl_cola_cogl__c,des_funl_cola_cogl__c,des_funl_cola_cogl__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,cod_plat__c_fieldmap_cod_plat__c,cod_plat__c,cod_plat__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,des_tipo_mode_aloc_segu__c_fieldmap_des_tipo_mode_aloc_segu__c,des_tipo_mode_aloc_segu__c,des_tipo_mode_aloc_segu__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9521_ALOC_PCM_CSLR_SEGU_map_Aloca_o_PCM_Consultor_Seguros_1754071120528,TBHF9521_ALOC_PCM_CSLR_SEGU__dll,ACTIVE,Aloca_o_PCM_Consultor_Seguros__dlm,KQ_cod_agen_cont__c_fieldmap_KQ_cod_agen_cont__c,KQ_cod_agen_cont__c,KQ_cod_agen_cont__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,dat_rfrc__c_fieldmap_dat_rfrc__c,dat_rfrc__c,dat_rfrc__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,des_cmdo_atui__c_fieldmap_des_cmdo_atui__c,des_cmdo_atui__c,des_cmdo_atui__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,COD_CHAV_UNIC_RGTO__c_fieldmap_COD_CHAV_UNIC_RGTO__c,COD_CHAV_UNIC_RGTO__c,COD_CHAV_UNIC_RGTO__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,KQ_COD_CHAV_UNIC_RGTO__c_fieldmap_KQ_COD_CHAV_UNIC_RGTO__c,KQ_COD_CHAV_UNIC_RGTO__c,KQ_COD_CHAV_UNIC_RGTO__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,NUM_PDV__c_fieldmap_NUM_PDV__c,NUM_PDV__c,NUM_PDV__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,COD_CHAV_CORO_CLIE__c_fieldmap_COD_CHAV_CORO_CLIE__c,COD_CHAV_CORO_CLIE__c,COD_CHAV_CORO_CLIE__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9519_ALUG_LARA_NAO_DMDO_PJUR_map_Aluguel_Laranjinha_Nao_Domiciliados_1753384364736,TBHF9519_ALUG_LARA_NAO_DMDO_PJUR__dll,ACTIVE,Aluguel_Laranjinha_Nao_Domiciliados__dlm,KQ_COD_CHAV_CORO_CLIE__c_fieldmap_KQ_COD_CHAV_CORO_CLIE__c,KQ_COD_CHAV_CORO_CLIE__c,KQ_COD_CHAV_CORO_CLIE__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,DES_CATE_RSPL_MAIS_RECN__c_fieldmap_DES_CATE_RSPL_MAIS_RECN__c,DES_CATE_RSPL_MAIS_RECN__c,DES_CATE_RSPL_MAIS_RECN__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,DAT_ANIV_CLIE_18_ANO__c_fieldmap_DAT_ANIV_CLIE_18_ANO__c,DAT_ANIV_CLIE_18_ANO__c,DAT_ANIV_CLIE_18_ANO__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,DES_EVEN_MENO_MAIS_RECN__c_fieldmap_DES_EVEN_MENO_MAIS_RECN__c,DES_EVEN_MENO_MAIS_RECN__c,DES_EVEN_MENO_MAIS_RECN__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,COD_CHAV_CORO_CLIE__c_fieldmap_COD_CHAV_CORO_CLIE__c,COD_CHAV_CORO_CLIE__c,COD_CHAV_CORO_CLIE__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,DES_EVEN_RSPL_MAIS_RECN__c_fieldmap_DES_EVEN_RSPL_MAIS_RECN__c,DES_EVEN_RSPL_MAIS_RECN__c,DES_EVEN_RSPL_MAIS_RECN__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,COD_CHAV_UNIC_RGTO__c_fieldmap_COD_CHAV_UNIC_RGTO__c,COD_CHAV_UNIC_RGTO__c,COD_CHAV_UNIC_RGTO__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,KQ_COD_CHAV_UNIC_RGTO__c_fieldmap_KQ_COD_CHAV_UNIC_RGTO__c,KQ_COD_CHAV_UNIC_RGTO__c,KQ_COD_CHAV_UNIC_RGTO__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,COD_CHAV_CORO_MENO__c_fieldmap_COD_CHAV_CORO_MENO__c,COD_CHAV_CORO_MENO__c,COD_CHAV_CORO_MENO__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,DES_CATE_MENO_MAIS_RECN__c_fieldmap_DES_CATE_MENO_MAIS_RECN__c,DES_CATE_MENO_MAIS_RECN__c,DES_CATE_MENO_MAIS_RECN__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,NUM_IDAD_MENO_ANEC__c_fieldmap_NUM_IDAD_MENO_ANEC__c,NUM_IDAD_MENO_ANEC__c,NUM_IDAD_MENO_ANEC__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,KQ_COD_CHAV_CORO_MENO__c_fieldmap_KQ_COD_CHAV_CORO_MENO__c,KQ_COD_CHAV_CORO_MENO__c,KQ_COD_CHAV_CORO_MENO__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,num_tel_rspl_anec__c_fieldmap_TELEFONE_RESPONSAVEL_ANUNCIA__c,num_tel_rspl_anec__c,TELEFONE_RESPONSAVEL_ANUNCIA__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,nom_rspl_anec__c_fieldmap_NOME_RESPONSAVEL_ANUNCIA__c,nom_rspl_anec__c,NOME_RESPONSAVEL_ANUNCIA__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,ind_idad_fina_dec__c_fieldmap_FLAG_MAIOR_IDADE_ATE_DEZEMBRO__c,ind_idad_fina_dec__c,FLAG_MAIOR_IDADE_ATE_DEZEMBRO__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,nom_meno_anec__c_fieldmap_NOME_MENOR_ANUNCIA__c,nom_meno_anec__c,NOME_MENOR_ANUNCIA__c
TBHF9496_ANEC_VSAO_MENO_IDAD_map_Anu_ncia_Vis_o_Menor_Idade_1752176078366,TBHF9496_ANEC_VSAO_MENO_IDAD__dll,ACTIVE,Anu_ncia_Vis_o_Menor_Idade__dlm,des_dac_meno__c_fieldmap_DAC_MENOR_ANUNCIA__c,des_dac_meno__c,DAC_MENOR_ANUNCIA__c
